Month,area,regional,networksite,site_id,Availability (Ave),site_class,target (%),Achievement
Jan-25,AREA1,REGIONAL1,NOP ACEH,CAG575,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,CAG578,98.83,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,COA009,98.55,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,COA027,99.99,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,COA029,99.81,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,COA035,99.3,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,COA045,86.22,Bronze,96.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,COA052,97.61,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,COA057,98.19,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,COA060,89.31,Bronze,96.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,COA061,98.94,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,COA063,99.91,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,COA064,86.46,Bronze,96.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,COA074,41.56,Bronze,96.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,COA080,99.94,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,COA082,98.62,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,COA088,75.1,Bronze,96.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO001,100.0,Platinum,99.45,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO003,99.22,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO006,99.29,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO007,99.45,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO008,99.54,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO009,99.1,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO010,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO011,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO014,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO015,99.41,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO016,96.32,Silver,98.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO017,98.13,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO018,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO019,80.67,Bronze,96.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO020,99.77,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO023,84.4,Bronze,96.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO024,99.67,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO025,99.97,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO032,99.23,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO033,99.41,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO046,97.31,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO051,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO052,100.0,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO057,95.96,Bronze,96.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO058,99.75,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO059,99.19,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO066,93.84,Silver,98.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO067,98.47,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO074,98.6,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO087,97.1,Silver,98.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO093,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO094,100.0,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO095,99.59,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO096,99.98,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO097,99.99,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO098,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO102,99.78,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO152,99.98,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO157,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO201,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO234,98.52,Silver,98.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO242,98.68,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO273,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO282,99.63,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO283,100.0,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO284,99.99,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO286,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO287,99.94,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO288,99.82,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO291,99.87,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO292,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO293,100.0,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO298,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO299,99.59,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO300,99.83,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO301,99.59,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO302,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO303,96.18,Bronze,96.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO304,97.32,Silver,98.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO305,99.67,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO306,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO307,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO308,98.69,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO309,96.96,Silver,98.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO310,99.81,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO311,99.91,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO312,95.61,Silver,98.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO313,100.0,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO314,99.64,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO315,93.77,Bronze,96.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO316,100.0,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO318,100.0,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO519,99.98,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO525,99.24,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO908,99.82,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO909,97.46,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO910,97.67,Silver,98.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,JHO912,97.92,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN001,99.31,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN002,99.13,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN003,97.7,Platinum,99.45,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN004,99.25,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN005,98.96,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN006,96.14,Silver,98.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN007,99.96,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN008,95.73,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN009,99.18,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN023,94.19,Silver,98.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN029,99.27,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN038,98.44,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN042,99.87,Platinum,99.45,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN061,97.43,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN064,99.21,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN070,99.35,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN079,98.93,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN080,99.94,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN098,99.16,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN516,99.98,Platinum,99.45,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN542,99.86,Platinum,99.45,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN701,99.85,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN702,99.56,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN703,98.91,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN751,94.52,Silver,98.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN752,99.73,Platinum,99.45,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN753,98.42,Platinum,99.45,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN754,99.07,Platinum,99.45,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN755,99.95,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN756,97.41,Platinum,99.45,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN757,99.5,Platinum,99.45,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN758,99.12,Platinum,99.45,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN759,98.87,Platinum,99.45,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN761,99.59,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN762,98.06,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN933,99.54,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN939,99.26,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN941,99.09,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN942,99.01,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN944,96.1,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN945,98.54,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,KTN946,99.73,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK002,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK003,99.99,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK004,99.66,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK006,99.6,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK008,64.68,Bronze,96.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK035,99.53,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK041,99.97,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK044,92.34,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK045,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK046,99.52,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK067,95.15,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK068,97.86,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK077,99.46,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK079,97.37,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK080,99.12,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK081,99.96,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK082,99.68,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK089,100.0,Platinum,99.45,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK110,99.95,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK117,99.71,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK120,99.51,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK129,99.53,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK130,98.89,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK131,99.43,Platinum,99.45,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK132,98.49,Silver,98.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK133,98.12,Silver,98.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK138,99.8,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK139,98.67,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK142,99.99,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK144,97.69,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK234,99.93,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK237,100.0,Platinum,99.45,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK751,100.0,Platinum,99.45,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK752,99.46,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK753,99.94,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK754,99.8,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK755,99.94,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK757,98.17,Platinum,99.45,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK758,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK759,99.47,Platinum,99.45,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK760,98.98,Platinum,99.45,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK761,99.55,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK762,99.55,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK763,99.97,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK764,99.86,Platinum,99.45,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK765,98.61,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK766,99.05,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK767,99.99,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK768,99.62,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK769,100.0,Platinum,99.45,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK770,99.69,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK771,94.14,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK772,99.13,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK773,98.6,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK774,100.0,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MAK775,96.92,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO001,99.86,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO002,98.31,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO003,99.79,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO004,99.98,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO005,99.9,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO006,99.53,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO007,99.17,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO008,99.97,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO009,99.23,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO010,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO011,83.63,Silver,98.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO012,84.61,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO013,98.51,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO014,99.98,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO015,99.46,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO016,99.5,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO017,99.15,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO018,99.03,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO019,100.0,Platinum,99.45,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO020,99.84,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO021,99.46,Platinum,99.45,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO022,98.17,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO023,100.0,Platinum,99.45,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO024,99.17,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO025,99.52,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO026,99.79,Platinum,99.45,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO027,99.92,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO028,99.8,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO029,100.0,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO030,99.94,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO031,100.0,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO032,98.43,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO033,100.0,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO036,98.31,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO042,99.97,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO043,99.97,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO047,87.97,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO049,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO052,99.55,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO054,98.97,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO055,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO056,98.97,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO057,99.41,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO058,99.97,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO059,98.71,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO069,99.32,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO070,95.61,Bronze,96.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO074,99.97,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO078,99.47,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO083,99.35,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO084,99.42,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO087,99.16,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO088,99.89,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO090,99.92,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO091,99.97,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO092,99.8,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO096,98.5,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO097,99.97,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO098,99.36,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO099,99.93,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO101,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO102,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO103,99.99,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO104,97.33,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO105,99.53,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO106,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO107,96.98,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO108,95.92,Silver,98.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO109,96.97,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO112,99.92,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO113,99.25,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO114,99.35,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO118,99.87,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO121,100.0,Bronze,96.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO123,99.28,Silver,98.54,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO124,99.52,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO126,99.88,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO135,89.86,Silver,98.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO136,91.26,Bronze,96.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO155,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO158,99.45,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO159,83.17,Silver,98.54,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO162,96.81,Gold,99.02,Not Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO503,99.93,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO514,100.0,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO582,99.98,Gold,99.02,Achieved
Jan-25,AREA1,REGIONAL1,NOP ACEH,MBO589,99.31,Gold,99.02,Achieved
